Condition,Cell_ID,Cell_Size,Mito_Mass,Cytosolic_Ca,Mito_Ca,ROS,DeltaPsi,ATP,mPTP,CytC_Release,Caspase3,ApoptosisProb,Apoptotic,StressScore
MCU_Inhibition,MCU_Inhibition_210,0.7803692547504801,0.9275758654302088,0.8426132819595,0.04875016513124066,0.32854599479567753,0.7553598669209918,0.6862807695215188,0.30675223046507366,0.17596452179406377,0.095736802079109,0.027919929987751516,0,-0.9389434957855202
MCU_Inhibition,MCU_Inhibition_211,1.1869927587681595,1.0377677548197846,0.7808892245370138,0.09271693732245573,0.45797491306621396,0.8763089764525479,0.7871372581592901,0.435646043955511,0.13051535897661895,0.04968425781261116,0.024458685547793627,0,-0.8378068268754858
MCU_Inhibition,MCU_Inhibition_212,0.9585266300899611,1.0527408696092666,0.6935550721161842,0.02,0.39710329003437517,0.9156675251146053,0.7283176411405089,0.40272983562304543,0.11301336728547172,0.0,0.017143934046066744,0,-1.0825806751013687
MCU_Inhibition,MCU_Inhibition_213,1.1777461235229263,0.8736230081693416,0.6505331942099608,0.02,0.41734992481544075,0.7895609482463809,0.8799764284143001,0.44848179242079306,0.23696547984637553,0.0007526753463812375,0.02200244446627639,0,-0.8268957911332462
MCU_Inhibition,MCU_Inhibition_214,0.9918806259877619,1.054894086079312,0.7757751315277474,0.09662110829648105,0.3921645323647227,0.8823554298531532,0.8415810805024774,0.5154093290709826,0.21849073623321197,0.1392065849565003,0.025605625628819184,0,-0.7950125691230333
MCU_Inhibition,MCU_Inhibition_215,1.1178791275958486,0.8289155133774183,0.7025394652500226,0.0622932658692439,0.3366276792287355,0.8462896890126173,0.8429449005140999,0.38907647351596236,0.10090616975957242,0.0,0.015801948616299025,0,-1.033744117441847
MCU_Inhibition,MCU_Inhibition_216,0.8968569865911662,1.2691590999930178,0.705970443937237,0.029098050880013535,0.28515258192497017,0.9224510579152663,0.8803174098107183,0.33186780124118315,0.14155477392354596,0.11101302510357879,0.013549936661213595,0,-1.2042774645316603
MCU_Inhibition,MCU_Inhibition_217,1.025732194519418,0.9447455511067308,0.5448784387118972,0.028724086865003218,0.22410117011664044,0.911351923855401,0.820475661238308,0.2777282337224229,0.002880331490020649,0.0,0.00925681306908821,0,-1.3910971666966456
MCU_Inhibition,MCU_Inhibition_218,1.0172730391753213,1.1320335992166157,0.6285469617774107,0.02,0.3441431930826442,0.8437720890633036,0.7831683530746756,0.34887523677763493,0.30596481036582884,0.15522539028999863,0.02681527142000994,0,-0.9604483379061552
MCU_Inhibition,MCU_Inhibition_219,0.9611678767128841,1.0302622865282425,0.7751860467316815,0.12099875395985002,0.3954244527176249,0.919130002948619,0.8349087804105461,0.5515358106837658,0.2829919199799644,0.008512725873601079,0.024070425010390185,0,-0.8074054561519094
MCU_Inhibition,MCU_Inhibition_220,0.8956932623302399,1.035137779542643,0.5898933159251413,0.09729202144487213,0.31929671641667984,0.8632697477576756,0.9216832963687643,0.4073726956415161,0.17084125390201038,0.12104918731199261,0.01869006347973255,0,-0.9518117382880116
MCU_Inhibition,MCU_Inhibition_221,0.6319839122992681,0.8661934483187917,0.7265707098602457,0.09305212838184511,0.38483112973999467,0.8839470006171851,0.7542513796795418,0.4349058461038271,0.24571874066726027,0.16333782053927784,0.03026031829950929,0,-0.8443623701918959
MCU_Inhibition,MCU_Inhibition_222,0.8985088709807698,1.1073352225101392,0.7412503594864139,0.02815467743012182,0.2894171566316148,0.9675258583264301,0.8214490669270953,0.23773838390191648,0.0,0.0,0.009463535498833693,0,-1.4141714186795193
MCU_Inhibition,MCU_Inhibition_223,1.084061093629088,1.0119599752500705,0.7470887815754018,0.0552198303408111,0.3855688620476523,0.8305049527758277,0.7631145045610735,0.43021905375535613,0.25688433126538956,0.09846713905396162,0.028425656371800032,0,-0.842856435808641
MCU_Inhibition,MCU_Inhibition_224,0.8325724541331804,1.0625390820624694,0.7560264216357688,0.14760355048014684,0.3046740871960758,0.8797575951386812,0.812918639128116,0.45044727952477975,0.24519537654741105,0.22661234517040457,0.0292933117327768,0,-0.8364166752530269
MCU_Inhibition,MCU_Inhibition_225,0.8574239632205657,0.9952366006789285,0.7627726053140065,0.1317128119354139,0.2854129579203271,0.8613687420956948,0.7686932905195141,0.46383174616820033,0.20369660244218668,0.04674594716139013,0.022327493432075865,0,-0.9260328795366767
MCU_Inhibition,MCU_Inhibition_226,0.8278164629962352,1.0217274869703377,0.637620690795747,0.14906914566206014,0.3502406046426218,0.8554870214458072,0.6882935755044471,0.47830702123462476,0.271868649447964,0.15970924571170209,0.03796294354689472,0,-0.7487489206603493
MCU_Inhibition,MCU_Inhibition_227,1.0250665739572669,0.8996617281125304,0.5532345436338826,0.02,0.3670149776851601,0.9938609653045877,0.7516016695327254,0.3217394358987391,0.16077432015370116,0.11686502885551828,0.017056862288895372,0,-1.2057229165107464
MCU_Inhibition,MCU_Inhibition_228,0.892791209788809,0.9877753902006557,0.6126464587616649,0.02,0.2278850174738684,0.939504090359263,0.9178916275306193,0.2712332538607501,0.16302695644439474,0.12984330885204368,0.011580939312127931,0,-1.3259948937360295
MCU_Inhibition,MCU_Inhibition_229,1.1464411572640163,0.9557356144220212,0.7729921196904911,0.0649796175520962,0.40271891922908704,0.8866847327923757,0.8006282010465182,0.3995994416692426,0.3752416399398175,0.21829499727096677,0.03611203488279003,0,-0.8123391375171651
MCU_Inhibition,MCU_Inhibition_230,1.0881543648543128,0.9214537756896088,0.5799153406204305,0.04213655958372538,0.2039802824057116,0.9445868550339204,0.9197897222711486,0.2886321435224743,0.0,0.0,0.007485298305836938,0,-1.4332999965853725
MCU_Inhibition,MCU_Inhibition_231,1.0240148876741155,1.0222654081837321,0.5959389320115492,0.02,0.2917277887083997,0.9241328678632753,0.8085131307373722,0.3907462395202671,0.08012823066198553,0.0015635377988269849,0.01168536153334826,0,-1.232745652644437
MCU_Inhibition,MCU_Inhibition_232,1.0364739599891024,1.0497287541185645,0.5953855999242326,0.02,0.2100846711028152,0.8292906954081216,0.8192780938194496,0.36853541891847647,0.1440377421469053,0.10747702293275674,0.014696175954456173,0,-1.1616182528705736
MCU_Inhibition,MCU_Inhibition_233,0.9084462312820358,1.036214960587924,0.515402554525674,0.08067042953845956,0.1536087377994806,1.038136849984071,1.0208558616040364,0.3004673440557548,0.0,0.0,0.0054150030625168535,0,-1.5537379768286816
MCU_Inhibition,MCU_Inhibition_234,0.9084768848806308,0.9938510240399667,0.58529956338682,0.02,0.3346516263342678,0.8199581659495289,0.8607279087624021,0.4850961507181074,0.3004663120691248,0.07765820791852017,0.022184248509028986,0,-0.8804932152507211
MCU_Inhibition,MCU_Inhibition_235,1.0853231855898415,1.0554554060239731,0.800039691332367,0.02,0.29655322239582205,0.9881880043742333,0.9089118416605606,0.13956821922630844,0.0,0.0,0.008049138203005896,0,-1.5066674026597358
MCU_Inhibition,MCU_Inhibition_236,1.109607042836445,1.0351820248581556,0.6283235347284438,0.02,0.21120307470186583,0.9512360918167021,0.8827584036806422,0.24293657574640865,0.06229993748579649,0.0,0.00830959017582678,0,-1.4645839845108226
MCU_Inhibition,MCU_Inhibition_237,1.0842714846296255,1.01782558395974,0.5251061843445654,0.021420414929956853,0.273476216659546,0.9154469168528303,0.8659219690989332,0.30901562664948096,0.0806577091930977,0.04706581987872633,0.01125326441923004,0,-1.279786053161744
MCU_Inhibition,MCU_Inhibition_238,0.9435300812291921,1.0260604418166175,0.6488356145085417,0.21187277883993513,0.4262705163630228,0.8270465929819132,0.8200201574321044,0.4845079700206041,0.290711582906876,0.18837168185712003,0.04706445499298956,0,-0.536267629358602
MCU_Inhibition,MCU_Inhibition_239,0.953041350697566,1.1480826781924949,0.7510547215893667,0.02,0.28322952331075824,1.034747532426298,0.876087816294586,0.22407185102457736,0.06896015591688431,0.0,0.008423478925492323,0,-1.494744532624627
MCU_Inhibition,MCU_Inhibition_240,0.8881891861833965,0.8615134920520245,0.5169227235116337,0.02,0.2950923219102122,0.9321041671884747,0.8195994798303065,0.210953168912671,0.04178263790884062,0.06848584267712368,0.011714336994827325,0,-1.3506292429711892
MCU_Inhibition,MCU_Inhibition_241,1.0921904604709463,0.9678907790421954,0.7953310309766011,0.20574048580421236,0.3646912586892821,0.857733848605604,0.887252899725944,0.46342949061412536,0.14952494114677872,0.06043128972904128,0.024452585237245653,0,-0.7657589788279754
MCU_Inhibition,MCU_Inhibition_242,0.764625332555164,1.0467032724550873,0.5559019184640921,0.02,0.2682388507999029,0.8810243175985044,0.7626606943546244,0.3697352525660845,0.1614763801169547,0.09395366032705764,0.016421773359123554,0,-1.1560128275416368
MCU_Inhibition,MCU_Inhibition_243,0.7354916434171557,0.8161940111224226,0.6604516361013314,0.06139933260485457,0.2859560904401692,0.8645083534490318,0.9006714705087161,0.40033521782473763,0.30723692037131245,0.14451313371054775,0.02123546916817227,0,-0.9744944530032056
MCU_Inhibition,MCU_Inhibition_244,0.7594168753058986,1.172032457419471,0.6591734890004383,0.1463668616225628,0.32213627208945184,0.8782418646393212,0.8267248631823226,0.37385759609131586,0.1803757753845335,0.07811833968274005,0.022273868143157606,0,-0.9470704692863068
MCU_Inhibition,MCU_Inhibition_245,0.7428772860766805,1.0367004645072804,0.6438559893244473,0.02,0.2562799986748849,0.8638882487084631,0.7584726246460358,0.3286771144719292,0.12379158420629185,0.03033658190784264,0.014445856579189767,0,-1.2142186715973877
MCU_Inhibition,MCU_Inhibition_246,1.1628569081797775,1.1209505311511914,0.6935198301518477,0.022228912199531416,0.23879238865143299,0.9478916009419969,0.8363491864233892,0.3667904362603433,0.250393462790919,0.08423529071436672,0.014196383131023798,0,-1.2396362108207888
MCU_Inhibition,MCU_Inhibition_247,1.0944166436284328,1.1404937448469286,0.7778560353976698,0.028842819167654497,0.2863994063851965,0.8700951611666152,0.7762741795912578,0.24156472882580057,0.0,0.029679290358509178,0.012393416136318895,0,-1.2847312143905016
MCU_Inhibition,MCU_Inhibition_248,0.8561684077980335,1.0556166708896209,0.695919841869679,0.02,0.26420505033703884,0.9589226646481427,0.831027833152953,0.28292058792918395,0.14145491521682896,0.01876967274444253,0.011358547085708558,0,-1.3493386339653268
MCU_Inhibition,MCU_Inhibition_249,0.9872880511975065,0.7382110747670566,0.6394326339906736,0.12396678144142428,0.2807661475125425,0.937526131582177,0.8421053681521217,0.38617009190792184,0.1279782883151938,0.0038728919344616086,0.014450998757353837,0,-1.1300541035119467
MCU_Inhibition,MCU_Inhibition_250,1.1758948448618038,1.0238456260279678,0.7457348684760895,0.02,0.3626210258749868,0.8842515903512933,0.7687335898092602,0.3586404208510893,0.23549737589002834,0.12668198905627326,0.0228172814045251,0,-1.0197955354853905
MCU_Inhibition,MCU_Inhibition_251,1.0600238345094908,1.0315487490437742,0.7207263728622506,0.02,0.39528451803417014,0.9088525175252313,0.7850617981928499,0.4170184699214921,0.2685350503567572,0.24060670707064388,0.027706054373592914,0,-0.9189221814516451
MCU_Inhibition,MCU_Inhibition_252,1.2537251521564967,0.8756983087517741,0.6330496440073174,0.02,0.30899280577776206,0.9303397782052323,0.8317034029457108,0.23091803414592704,0.01767346803938863,0.023199203914952546,0.010786933124259716,0,-1.3450164206050952
MCU_Inhibition,MCU_Inhibition_253,0.9862880639088618,0.7913615046100045,0.7042301422084365,0.0986886031775589,0.34906298058506025,0.8042993873056373,0.8304891857001889,0.36269383251249826,0.14135038328370475,0.02469958886368211,0.02110503336633872,0,-0.9213560221309106
MCU_Inhibition,MCU_Inhibition_254,0.9213809264352921,1.061522635756505,0.624765749679241,0.03360105940535876,0.26664099912153966,0.992547460121085,0.8639163818597586,0.33327010801577356,0.18839109413620272,0.14892135067073303,0.013468514655394503,0,-1.2728459542327966
MCU_Inhibition,MCU_Inhibition_255,0.8702668999975464,0.8562194789541903,0.6134261271603056,0.02,0.3836921949753699,0.8696005313910609,0.8045375943951932,0.26957466406361996,0.0,0.0,0.013650303486095233,0,-1.1753613605535926
MCU_Inhibition,MCU_Inhibition_256,1.0028373586959334,1.2534923844963568,0.7805801214149904,0.08300675534214619,0.45902571795930963,0.8905119368649934,0.7904618873126488,0.4891984637529485,0.2522288769015919,0.09095066976754962,0.029681518859413586,0,-0.7664288868833705
MCU_Inhibition,MCU_Inhibition_257,1.1123277269904361,1.0376987932379214,0.7446958806569155,0.09992894563826818,0.3335024575054244,0.9168220035993249,0.8692906168891356,0.41198126413385006,0.2397147266618811,0.08389562989392255,0.0200783599589831,0,-0.9818401743621674
MCU_Inhibition,MCU_Inhibition_258,1.0118950039923147,1.1683037255209316,0.7770379635236547,0.056312831321136445,0.2888395171070349,0.7729683986483,0.789875791686784,0.4222869468867338,0.17402998693314498,0.16544877443518638,0.02407831787990378,0,-0.8942918866930692
MCU_Inhibition,MCU_Inhibition_259,0.9570166000428383,1.0098619273444764,0.763512850115151,0.04090745284143606,0.34231162239548546,0.8552997908808899,0.7681378069359502,0.34169862783857063,0.15126166336443836,0.19638251160348796,0.02313510975048552,0,-1.0029771120663886
MCU_Inhibition,MCU_Inhibition_260,1.1507824522380656,1.0963069787774966,0.6112780740945947,0.0850420053441359,0.3472940754875484,0.9220070235589803,0.790780651400148,0.411390693439684,0.055690803653028476,0.013261945414926504,0.015087604637084497,0,-1.0861986781394481
MCU_Inhibition,MCU_Inhibition_261,1.0634670515359606,1.0125139911679089,0.8001281930066791,0.05167490838954938,0.28824282549328695,0.9014312160209091,0.8484392219569658,0.26837146071159157,0.012532266971062425,0.0,0.010985106139861502,0,-1.2833616898446907
MCU_Inhibition,MCU_Inhibition_262,0.9863876204056111,1.1267910710654234,0.6702392889718077,0.13255006603867836,0.39263123802966987,0.8968615838841876,0.8875215203289901,0.414003712705009,0.2572909048205678,0.11359275047274153,0.026067000798946863,1,-0.8352657133349707
MCU_Inhibition,MCU_Inhibition_263,0.9080090471865894,0.7615224912361009,0.7929217823267216,0.02,0.37467103251729283,0.8889907009184547,0.7872427392617074,0.3643635889223356,0.11385456124681809,0.0,0.015878025567314196,0,-1.1011663536386433
MCU_Inhibition,MCU_Inhibition_264,0.9694668650161846,1.1127000606870732,0.6874883390028703,0.02,0.25399271190726547,0.9723906930705589,0.8332192809646339,0.23011833167272744,0.0,0.0,0.008452330548151716,0,-1.4745027816478447
MCU_Inhibition,MCU_Inhibition_265,1.0567296667308286,1.0863740187324487,0.7313163087879322,0.02,0.48694237858009237,0.8653743711346003,0.7427625011162341,0.43285342803972954,0.31798381545462384,0.1598943684441002,0.036861846088376095,0,-0.7615288163293518
MCU_Inhibition,MCU_Inhibition_266,0.9063581348661891,0.9876241204503801,0.7343227928947017,0.03473673955622543,0.2083255818034535,0.989814948513268,0.8647952725368905,0.19849840955176817,0.036561727786984445,0.0,0.007838724551281923,0,-1.5385045664244459
MCU_Inhibition,MCU_Inhibition_267,0.8519616473479009,0.9570226532605675,0.7813200385284389,0.058758211503252174,0.26682284433260045,0.8528962315457054,0.7933863060032424,0.3628310066580009,0.0674320394957244,0.009468315308458293,0.013886693030608417,0,-1.1521732111740306
MCU_Inhibition,MCU_Inhibition_268,0.9423818492077981,0.9702300493591701,0.5365453878991129,0.02,0.3253777621211655,0.8888348888593963,0.7412448978323964,0.44435875338561487,0.23025782424297192,0.12849247528322247,0.021722656965691277,0,-1.0110541014864147
MCU_Inhibition,MCU_Inhibition_269,0.9940948369506714,1.0400543556261825,0.5423602287290572,0.02,0.4662811182863585,0.8345481755478992,0.7372185204201579,0.3436182002315535,0.09423443821174439,0.02309182248247457,0.022380380830387424,0,-0.9440317660256322
MCU_Inhibition,MCU_Inhibition_270,1.1635948198198933,1.1518070431790584,0.7671710865102176,0.08965698179873147,0.3009642933917855,0.9088745415691233,0.8582241313534659,0.36430350343463486,0.1409635274447719,0.08679611015555405,0.016303502902233123,0,-1.089790928628061
MCU_Inhibition,MCU_Inhibition_271,0.8607955156164977,0.9420196144870412,0.7356362464993362,0.02,0.23439775811830899,0.9012990959698433,0.7916091030925421,0.1979751718314473,0.017578862355601892,0.0,0.010054103608866041,0,-1.4250882139228878
MCU_Inhibition,MCU_Inhibition_272,1.027209771631942,0.8019102684812855,0.6224356351811379,0.02,0.3474469034900122,0.8788859718775155,0.75890733019061,0.30267558097333613,0.05503509753264364,0.0,0.014521241717754547,0,-1.1841862876372402
MCU_Inhibition,MCU_Inhibition_273,0.9666914232031322,1.3042720375297503,0.7364308909016741,0.08354461456717865,0.3201934680149655,0.8509519805434467,0.7686370155377256,0.4292370823453321,0.25939166482602555,0.1417908784735214,0.027007402138234316,0,-0.8944890004188324
MCU_Inhibition,MCU_Inhibition_274,0.9726471056892727,1.0867112671619852,0.5592039789896098,0.02,0.35556789864681027,0.8655382864512746,0.7257150466341568,0.33423938967188693,0.20131971062938753,0.21215828529057756,0.02606079323225756,0,-1.0035407059146395
MCU_Inhibition,MCU_Inhibition_275,1.1847239563461107,0.9591769257353043,1.026428951086901,0.08940636575583308,0.3352782260970955,0.8814199185418718,0.7773202372402503,0.43379093558626564,0.2325379804314216,0.10060054852395879,0.024016320441268876,0,-0.930290323959845
MCU_Inhibition,MCU_Inhibition_276,1.009745456479044,1.1487839256999883,0.8311571386827943,0.13401591328863505,0.3003055030307889,0.7814229856478863,0.7957987140259369,0.4494499374626564,0.24859980118411099,0.17327793879809109,0.0322263883681099,0,-0.7554412655249009
MCU_Inhibition,MCU_Inhibition_277,0.8903734105941066,1.118165587638155,0.7622302677407873,0.16244371013894088,0.5375209874915196,0.7106661963280763,0.6450584206691472,0.5758342343924744,0.2664735663264714,0.14368790794131908,0.0733243529517318,0,-0.28686774923759595
MCU_Inhibition,MCU_Inhibition_278,1.1066496065854727,1.0651962042607306,0.7075630370677486,0.07003020919970059,0.12470625220421494,0.9343170881584948,0.8978692795566751,0.20300752917001985,0.0827003796559058,0.008554654738276341,0.008228678504134961,0,-1.5027193481408354
MCU_Inhibition,MCU_Inhibition_279,1.0978288819968236,0.9488761163810032,0.6381271955194703,0.02,0.4364167125244841,0.7323294949829364,0.6823374446128088,0.4752102220007458,0.2610587709415407,0.20798370856025356,0.0444229473387319,0,-0.6326053602035786
MCU_Inhibition,MCU_Inhibition_280,0.8798594665694064,1.086201021698463,0.5689813760654125,0.02,0.37432833329637494,0.874790652834394,0.7466726582038304,0.3842517042300136,0.11679908448450682,0.11598670602058682,0.020042641560556122,0,-1.0273870615042617
MCU_Inhibition,MCU_Inhibition_281,0.8568475924375546,1.1368693782634678,0.6886177372510576,0.09443464658825751,0.2903043405578109,0.8721653135635996,0.8549366685271657,0.28217025415691016,0.09400557830900506,0.0,0.014371462583760496,0,-1.157188646988977
MCU_Inhibition,MCU_Inhibition_282,1.0492623669648484,0.7997135915454412,0.6140239364304875,0.0926512430423291,0.47276246670741173,0.8782699519306404,0.7513550878652405,0.39867457759487773,0.26567505488460635,0.09457976530763376,0.03437680637647753,0,-0.779933397111263
MCU_Inhibition,MCU_Inhibition_283,0.9960437297510053,1.033061717256996,0.6198558151346754,0.02,0.2130006560529018,0.8863389367157651,0.822638684567053,0.12338566267452122,0.0,0.0,0.009220132839785237,0,-1.4883802035353788
MCU_Inhibition,MCU_Inhibition_284,0.9435300754349286,1.0419034037536388,0.5583243360225456,0.06796544916921266,0.40115221946667246,0.9493477783148564,0.8922154792059458,0.30559740765414,0.048780044481456314,0.02140365794780607,0.01338392769097457,0,-1.14853595579967
MCU_Inhibition,MCU_Inhibition_285,1.1267558209586044,1.0380515187918073,0.7249663051931104,0.02,0.16321484208670234,0.9733008784024472,0.8498571170478697,0.22377271669345522,0.06469579403832953,0.11096266301598007,0.008805387643728424,0,-1.5175236031098518
MCU_Inhibition,MCU_Inhibition_286,0.9289263164757091,1.0116643534022838,0.6623006494177106,0.02,0.22878852649207376,0.8408518225891681,0.9015018984676635,0.24608014228157288,0.03837568339772976,0.003473492652144562,0.009871897454718503,0,-1.3159888998848188
MCU_Inhibition,MCU_Inhibition_287,1.0505875483004066,1.1484510884628107,0.7535071574825869,0.04374330075593945,0.23929915754482137,0.8961379393454718,0.8310647619071264,0.2630183645348082,0.09335881590369934,0.0,0.01151718174938467,0,-1.3136783644346406
MCU_Inhibition,MCU_Inhibition_288,1.1409573241540945,0.9807642874510829,0.7457098793654787,0.11087590006493403,0.29734818879920444,0.9632025116629793,0.8173646367483636,0.4451196857974261,0.1594567813570908,0.11329059969749745,0.017343479501733674,0,-1.0651140849416416
MCU_Inhibition,MCU_Inhibition_289,0.9593042967822177,1.0057880655056661,0.7229464630079662,0.06532245148099744,0.33020578124295497,0.8520215406196137,0.7813156657963407,0.44199668816746807,0.2928523180396311,0.11768285661934563,0.02655021678228795,0,-0.8918635996097704
MCU_Inhibition,MCU_Inhibition_290,0.7805081518324931,1.0440021575897573,0.9659440258054182,0.11302653712594887,0.29304359621910603,0.8848015466403742,0.8480277159740781,0.34123402997444474,0.14438603006191456,0.025334036525042028,0.01660700697256057,0,-1.080239075823504
MCU_Inhibition,MCU_Inhibition_291,0.9516318659926181,0.9847539761437646,0.7823705513565544,0.0799677211653614,0.19343670790556747,0.9848554676670561,0.9694925688706777,0.3359752308600169,0.1906851582588031,0.061874591088350535,0.010133795956950053,0,-1.324204185166185
MCU_Inhibition,MCU_Inhibition_292,1.0227140489890525,0.8398021686102041,0.5739433989350101,0.04456999110522872,0.3524980498064005,0.8582894496626163,0.8395104466750457,0.4488511097783703,0.12213973016404778,0.05304931728253227,0.01707700642162343,0,-0.9820311138574094
MCU_Inhibition,MCU_Inhibition_293,1.120360713131537,1.0318179246630146,0.7458736447921469,0.0445632768412179,0.3234800391834716,0.9478532640891859,0.847293741333681,0.3746728815531536,0.06633497470616627,0.0,0.011644461088809045,0,-1.2151388897501032
MCU_Inhibition,MCU_Inhibition_294,0.9374607171716922,1.0331770847049175,0.694598125703151,0.07891674544125879,0.3641374493114391,0.831763101750201,0.8570638090540076,0.42805535115388543,0.19846982152092474,0.04851968505421637,0.021572150963969326,0,-0.8846785123163832
MCU_Inhibition,MCU_Inhibition_295,1.2067712135755857,0.9623025096504887,0.5658469429173533,0.02,0.32103425364861843,0.7517917716899979,0.6658585801880395,0.44214723974637765,0.32065839392492057,0.28762664627714063,0.042599037483425466,0,-0.7576110344472371
MCU_Inhibition,MCU_Inhibition_296,0.844141314551951,0.9902445294368263,0.5578367119923358,0.05230131159117585,0.39033205995499076,0.9371852027773453,0.8342344043463651,0.4222573461130269,0.3532690517185805,0.17473920340850846,0.027471692330822188,0,-0.9110146196114633
MCU_Inhibition,MCU_Inhibition_297,1.0196972397456785,0.6245378906635449,0.7453202917279569,0.10271914009081454,0.34093984831958934,0.9004949229580338,0.8496420670262058,0.3219984341604853,0.06359687605707012,0.060557905007970474,0.015952671727240037,0,-1.0877690116558218
MCU_Inhibition,MCU_Inhibition_298,0.9713004359548955,1.1511310453404386,0.7697547534878565,0.0982084106320536,0.4150702292211459,0.8881994176369425,0.8220494025838276,0.4189171343249614,0.22186104551700145,0.029320640044414162,0.023884886035523203,0,-0.878380129501539
MCU_Inhibition,MCU_Inhibition_299,1.1616509071767975,1.1142459405236145,0.5953742800675473,0.06592270875535798,0.2753664535728252,0.8442236072478574,0.7419873141322457,0.3242962195342208,0.1253709046115875,0.07146317044229457,0.01853971616454522,0,-1.1050575131537297
MCU_Inhibition,MCU_Inhibition_300,0.823162338306167,0.8455825777624405,0.7970167053194644,0.08968632959365994,0.2900519217634273,0.8411711336522172,0.771788956082324,0.448674076133969,0.2672206781725245,0.08389921181492044,0.0245885918407676,0,-0.9149203750334179
MCU_Inhibition,MCU_Inhibition_301,1.0510761709763108,0.9250662500170351,0.7284914396815283,0.11829033717590708,0.44955340940703176,0.9096936219691149,0.8004507743382986,0.41845474735690275,0.2866218664158028,0.11480874830771923,0.03258146397424275,0,-0.7873077780810652
MCU_Inhibition,MCU_Inhibition_302,0.9706922041726347,1.1799448827453334,0.8195859156942519,0.02,0.4038968060759103,0.8901030680335129,0.8461157606387061,0.33000919263048906,0.06677884181575651,0.0,0.014370432024960241,0,-1.1107518318274787
MCU_Inhibition,MCU_Inhibition_303,1.1834969139623188,0.8675402381418283,0.8089620398339242,0.1154440515401963,0.3921117731877467,0.8593915587853763,0.9010120918063209,0.4999692086406678,0.2829192567652996,0.22817274690625292,0.031650905693885366,0,-0.6993679255544684
MCU_Inhibition,MCU_Inhibition_304,0.9005729582532902,1.0635373621286786,0.6841563084597008,0.1574111822467918,0.30859747811086985,0.8879690987618302,0.8175149772502819,0.4321092674617828,0.0668106549277058,0.07421072684934849,0.01841514942023577,0,-0.9679275313552058
MCU_Inhibition,MCU_Inhibition_305,1.0498381914993324,0.9470803116906892,0.8635599730102095,0.037988946023541005,0.24922075523989054,0.9845184789840726,0.8138393719049035,0.41597855385700727,0.23938238394641229,0.1785318707370151,0.016073362426767306,0,-1.1915641230404455
MCU_Inhibition,MCU_Inhibition_306,0.8994170151474582,1.0553393542225624,0.5875883909879532,0.02,0.401964477365289,0.914552226332265,0.8415236191445755,0.3156827579824197,0.10923571107631097,0.023543023534101277,0.015201917580953255,0,-1.127444341470198
MCU_Inhibition,MCU_Inhibition_307,1.0225674612907418,1.0121388824391904,0.9390294504950695,0.1678021192289273,0.46459749858348853,0.8172079513657463,0.9084492126281434,0.4870037467582645,0.198145751572165,0.08278054748436849,0.03168249739137002,0,-0.6021620920937044
MCU_Inhibition,MCU_Inhibition_308,0.9556762152723073,0.9721344999070916,0.6121214319514104,0.02,0.3045494449630913,0.8296247290521173,0.8513360897969788,0.4142885881243201,0.2156190361890512,0.17486900440242506,0.020637824521521218,0,-0.9716447876681459
MCU_Inhibition,MCU_Inhibition_309,0.953772429369109,1.052744944210517,0.695199726832232,0.02,0.4729319448878898,0.8921576602160535,0.7330558444203532,0.3291609358429457,0.13202429064154977,0.10783257404848193,0.024342759809372762,0,-0.9709594391651499
MCU_Inhibition,MCU_Inhibition_310,0.7615077634275222,0.9469566571185289,0.6432811701387237,0.040782988720028654,0.35047534996024265,0.8401717442818306,0.9350031137065831,0.4569366908035809,0.3239466947892489,0.16028974806753632,0.024034220856997933,0,-0.8439749610514625
MCU_Inhibition,MCU_Inhibition_311,1.0497500877229715,0.7920143746656857,0.662320901212026,0.02,0.23149604381782168,0.8567520234791409,0.8630959772697557,0.2337613143880573,0.0,0.023426300483537874,0.009824122581954873,0,-1.3481590521820768
MCU_Inhibition,MCU_Inhibition_312,0.870131303565778,0.8947956471698945,0.9923553662513963,0.15394960946864694,0.34998314728413876,0.9341592294262093,0.8165358618155468,0.4579894848079419,0.3919950813074467,0.2887341176965092,0.03979387759710104,0,-0.7597996218175589
MCU_Inhibition,MCU_Inhibition_313,0.8659984461937731,0.8803792844346291,0.6537279312588922,0.02,0.30938294046037623,0.9423560404366246,0.9363466423534227,0.2070171020588393,0.08730915774658118,0.0,0.009905937378749957,0,-1.3569470912138524
MCU_Inhibition,MCU_Inhibition_314,0.8133659913329471,0.813628020469838,0.7851108372292921,0.0810155008199471,0.34250487994141415,0.9009707426157222,0.7852463399939622,0.38467134476784975,0.2663766607254547,0.12593230373069156,0.024893652235698695,0,-0.9661219329835067
MCU_Inhibition,MCU_Inhibition_315,0.8732740769921216,1.0504503273820671,0.6764597088713582,0.05439026868067605,0.4119758461559238,0.8087430178099261,0.733369310256168,0.34116539958714237,0.08330895479250712,0.0,0.021762804915580997,0,-0.9504203770358166
MCU_Inhibition,MCU_Inhibition_316,1.0600575719595022,0.9853903165470818,0.7936550429587746,0.16094525806513943,0.3054851422428076,0.9665053304545141,0.9201354926217816,0.5107765046491822,0.39491038856727045,0.19597839695799066,0.02721960440705417,0,-0.8389576986290943
